204,43.592,0,100,30,What is the amount of roads?,1.73,2.46,1.70,1.92,2.15,1.91,7.33,8.56,7.28,51.8
200,39.395,1,Rural,rural,Is it a rural or an urban area,1.72,2.50,1.72,1.93,2.15,1.92,7.33,8.68,7.32,51.8
198,40.398,0,100,0,What is the amount of circular commercial buildings?,1.72,2.58,1.72,1.92,2.19,1.92,7.33,8.84,7.32,51.8
222,37.256,1,Yes,yes,Is a rectangular water area present?,1.74,2.11,1.74,1.95,2.11,1.95,7.39,8.16,7.38,51.8
214,39.762,0,Yes,no,Are there more water areas than roads?,1.73,2.11,1.72,1.94,2.11,1.94,7.35,8.16,7.34,51.8
211,40.504,1,Yes,yes,Are there more nature reserves than water areas?,1.73,2.11,1.72,1.93,2.11,1.93,7.34,8.16,7.33,51.8
223,40.392,1,Yes,yes,Is there a grass area?,1.72,2.11,1.72,1.94,2.11,1.93,7.35,8.16,7.33,51.7
215,41.557,0,Yes,no,Is there a circular road?,1.72,2.11,1.71,1.93,2.11,1.93,7.33,8.16,7.31,51.8
209,42.050,1,Yes,yes,Is there a road?,1.72,2.11,1.71,1.93,2.11,1.93,7.33,8.16,7.31,51.8
213,39.916,1,Yes,yes,Is a small forest present in the image?,1.73,2.11,1.72,1.94,2.11,1.93,7.35,8.12,7.34,51.8
221,42.583,1,Yes,yes,Are there more forests than water areas?,1.74,2.70,1.73,1.94,2.23,1.93,7.36,9.15,7.35,51.9
217,39.184,1,Yes,yes,Is a water area at the top of a  forest present?,1.76,2.70,1.76,1.95,2.23,1.95,7.41,9.15,7.40,51.8
220,39.198,1,1,1,What is the amount of water areas on the left of a  road?,1.76,2.70,1.76,1.95,2.23,1.95,7.41,9.15,7.40,51.8
208,37.952,0,Yes,no,Are there less roads than water areas?,1.77,2.70,1.77,1.96,2.23,1.96,7.43,9.15,7.42,51.8
219,39.454,0,Yes,no,Is the number of water areas equal to the number of forests in the image?,1.76,2.70,1.76,1.95,2.23,1.95,7.42,9.15,7.41,51.8
216,39.336,0,1,0,How many large water areas are there?,1.76,2.70,1.76,1.95,2.23,1.95,7.41,9.15,7.40,51.8
212,42.286,1,Yes,yes,Is a road at the top of a  forest present?,1.74,2.70,1.74,1.94,2.23,1.94,7.38,9.15,7.36,51.8
210,40.043,1,3,3,How many grass areas are there in the image?,1.76,2.70,1.75,1.95,2.23,1.95,7.41,9.15,7.40,51.9
218,40.339,0,1000,3,How many nature reserves are there?,1.76,2.70,1.76,1.95,2.27,1.95,7.42,9.15,7.40,51.9
234,24.377,1,No,no,Is the number of water areas equal to the number of grass areas?,1.60,2.38,1.59,1.86,2.11,1.86,7.11,8.48,7.10,51.7
230,38.825,1,Yes,yes,Are there more roads than water areas?,1.75,2.38,1.74,1.94,2.15,1.94,7.40,8.48,7.39,51.8
228,41.020,1,No,no,Is the number of roads equal to the number of forests?,1.75,2.38,1.73,1.94,2.15,1.93,7.40,8.48,7.37,51.9
237,38.884,1,Yes,yes,Are there less water areas than roads?,1.75,2.38,1.74,1.95,2.15,1.94,7.41,8.48,7.39,51.9
227,36.294,1,1,1,What is the number of circular forests?,1.79,2.38,1.78,1.95,2.15,1.95,7.45,8.48,7.45,51.9
232,40.143,0,1,5,What is the number of roads at the bottom of the  water area?,1.77,2.50,1.76,1.95,2.23,1.95,7.44,8.76,7.42,51.8
231,40.202,1,Yes,yes,Is a nature reserve present in the image?,1.77,2.50,1.76,1.95,2.23,1.95,7.44,8.76,7.42,51.9
229,37.575,1,1,1,What is the number of circular water areas?,1.81,2.50,1.80,1.96,2.23,1.96,7.49,8.76,7.48,51.9
225,37.584,0,1,0,How many medium roads are there?,1.81,2.50,1.80,1.96,2.23,1.96,7.49,8.76,7.48,51.9
233,37.600,1,Yes,yes,Are there more roads than forests?,1.81,2.50,1.80,1.96,2.23,1.95,7.47,8.76,7.47,51.9
236,37.583,0,Yes,no,Are there more grass areas than roads?,1.81,2.50,1.80,1.96,2.23,1.96,7.49,8.76,7.48,51.9
226,37.593,0,Yes,no,Are there more square roads than water areas?,1.81,2.50,1.80,1.96,2.23,1.96,7.48,8.76,7.47,51.8
235,40.217,1,No,no,Is the number of forests equal to the number of water areas?,1.77,2.50,1.76,1.95,2.23,1.95,7.44,8.76,7.43,51.9
239,38.164,0,10,1,How many small forests are there?,1.82,2.62,1.81,1.96,2.27,1.96,7.49,9.04,7.48,51.9
238,38.169,0,10,3,What is the amount of rectangular forests?,1.82,2.62,1.81,1.96,2.31,1.96,7.50,9.08,7.49,52.0
224,38.394,0,100,3,What is the amount of large nature reserves?,1.82,2.66,1.82,1.96,2.31,1.96,7.50,9.12,7.50,51.9
254,38.388,1,No,no,Is the number of forests equal to the number of roads?,1.71,2.15,1.70,1.93,2.11,1.93,7.32,8.08,7.31,51.9
251,38.558,1,Yes,yes,Is there a water area on the left of a  road?,1.71,2.15,1.71,1.94,2.11,1.93,7.33,8.08,7.32,51.8
240,41.567,1,No,no,Is the number of grass areas equal to the number of roads?,1.73,2.15,1.71,1.94,2.11,1.92,7.36,8.04,7.31,51.8
246,38.370,0,Yes,no,Are there more water areas than square forests?,1.71,2.15,1.71,1.94,2.11,1.93,7.33,8.08,7.32,51.8
247,38.416,1,Yes,yes,Is a circular water area present?,1.71,2.15,1.71,1.93,2.11,1.93,7.33,8.08,7.32,51.8
249,39.562,0,Yes,no,Are there more water areas than nature reserves?,1.70,2.15,1.69,1.92,2.11,1.92,7.28,8.08,7.28,51.8
253,38.398,1,Yes,yes,Is a medium forest present?,1.73,2.58,1.73,1.94,2.11,1.94,7.36,8.52,7.35,51.8
248,43.434,0,Yes,no,Are there less grass areas than water areas?,1.71,2.58,1.70,1.93,2.11,1.92,7.31,8.48,7.29,51.8
250,39.416,0,Yes,no,Is a medium water area present?,1.73,2.58,1.72,1.94,2.11,1.93,7.35,8.52,7.33,51.8
244,39.951,1,Yes,yes,Is there a circular forest?,1.72,2.58,1.71,1.93,2.11,1.93,7.34,8.48,7.32,51.9
243,38.514,1,Yes,yes,Are there more forests than medium water areas?,1.73,2.58,1.73,1.94,2.11,1.94,7.36,8.56,7.35,51.8
241,38.482,1,1,1,What is the number of square water areas?,1.73,2.58,1.73,1.94,2.11,1.94,7.36,8.52,7.35,51.8
245,38.409,1,Yes,yes,Are there less forests than roads?,1.73,2.58,1.72,1.94,2.11,1.94,7.36,8.52,7.35,51.9
242,42.507,0,Yes,no,Are there less roads than forests?,1.75,2.58,1.73,1.94,2.11,1.92,7.37,8.52,7.34,51.9
252,40.394,0,10,0,What is the number of square roads?,1.73,2.58,1.72,1.94,2.19,1.93,7.35,8.84,7.34,51.8
255,40.739,0,100,10,What is the amount of forests at the bottom of a  road?,1.73,2.58,1.73,1.94,2.19,1.93,7.35,8.80,7.34,51.9
271,38.754,0,No,yes,Is the number of circular forests equal to the number of water areas?,1.71,2.11,1.71,1.93,2.11,1.93,7.32,8.08,7.31,51.8
270,37.599,0,Yes,no,Are there less roads than circular water areas?,1.72,2.15,1.72,1.94,2.11,1.93,7.33,8.04,7.32,51.8
256,38.747,0,1,0,What is the number of large roads?,1.71,2.15,1.71,1.93,2.11,1.93,7.32,8.04,7.31,51.8
261,38.088,0,1,0,How many circular roads are there?,1.72,2.15,1.71,1.93,2.11,1.93,7.33,8.08,7.32,51.8
269,37.745,1,1,1,What is the number of square forests?,1.72,2.11,1.71,1.94,2.11,1.93,7.33,8.04,7.32,51.8
267,40.794,0,Yes,no,Is there a medium nature reserve?,1.70,2.15,1.70,1.93,2.11,1.92,7.30,8.04,7.29,51.8
265,38.857,0,Yes,no,Are there less forests than water areas?,1.71,2.15,1.71,1.93,2.11,1.93,7.32,8.04,7.31,51.8
257,38.810,1,No,no,Is the number of water areas equal to the number of small roads?,1.71,2.15,1.71,1.93,2.11,1.93,7.32,8.04,7.31,51.8
264,37.832,1,Yes,yes,Are there less water areas than grass areas?,1.72,2.15,1.72,1.94,2.11,1.93,7.33,8.04,7.32,51.8
266,36.822,0,Yes,no,Are there more water areas than forests?,1.73,2.11,1.72,1.92,2.11,1.92,7.27,8.04,7.27,51.8
260,38.855,0,Yes,no,Are there less water areas than water areas on the right of a  forest?,1.71,2.11,1.71,1.93,2.11,1.93,7.32,8.04,7.31,51.8
258,37.777,1,No,no,Is the number of water areas equal to the number of roads?,1.72,2.15,1.71,1.94,2.11,1.93,7.33,8.04,7.32,51.8
268,41.072,1,No,no,Is the number of roads equal to the number of water areas?,1.70,2.15,1.70,1.93,2.11,1.92,7.30,8.04,7.29,51.8
263,38.453,0,Yes,no,Is the number of roads equal to the number of forests on the left of a  medium water area in the image?,1.71,2.15,1.71,1.93,2.11,1.93,7.32,8.04,7.31,51.8
262,38.907,0,10,0,What is the number of rectangular roads?,1.71,2.11,1.71,1.93,2.11,1.93,7.31,8.08,7.31,51.7
259,38.109,0,Yes,no,Is there a large water area?,1.72,2.11,1.71,1.94,2.11,1.93,7.33,8.08,7.32,51.8
279,36.739,0,Yes,no,Are there more forests than roads?,1.74,2.11,1.73,1.93,2.11,1.93,7.37,8.16,7.36,51.8
275,37.591,0,Yes,no,Is the number of roads equal to the number of rectangular water areas?,1.74,2.11,1.74,1.94,2.11,1.93,7.38,8.16,7.36,51.8
276,37.319,0,2,3,How many nature reserves next to a  road are there?,1.74,2.11,1.74,1.94,2.11,1.93,7.38,8.16,7.37,51.8
282,37.313,0,Yes,no,Are there more large water areas than medium forests?,1.74,2.11,1.74,1.94,2.11,1.93,7.37,8.16,7.36,51.8
281,36.411,1,3,3,How many grass areas next to the  water area are there?,1.75,2.11,1.74,1.94,2.11,1.94,7.39,8.16,7.38,51.8
287,37.061,0,3,13,How many forests at the top of a  road are there?,1.74,2.11,1.74,1.94,2.11,1.93,7.38,8.16,7.37,51.8
277,39.238,0,Yes,no,Are there less roads than grass areas?,1.73,2.11,1.72,1.92,2.11,1.92,7.32,8.16,7.31,51.9
285,40.875,1,1,1,What is the number of rectangular water areas?,1.72,2.11,1.72,1.92,2.11,1.92,7.33,8.16,7.32,51.8
286,36.956,0,1,no,Is the number of forests equal to the number of water areas on the right of a  road?,1.75,2.11,1.74,1.94,2.11,1.93,7.39,8.16,7.37,51.8
280,36.368,0,2,1,What is the number of water areas next to a  forest?,1.75,2.11,1.74,1.94,2.11,1.94,7.39,8.16,7.38,51.8
278,39.699,0,3,0,What is the number of rectangular grass areas?,1.71,2.11,1.71,1.90,2.11,1.90,7.25,8.16,7.25,51.9
283,37.872,1,No,no,Is there a rectangular road?,1.74,2.11,1.74,1.93,2.11,1.93,7.37,8.16,7.36,51.8
274,38.966,1,No,no,Is there a square road?,1.73,2.11,1.73,1.93,2.11,1.93,7.35,8.16,7.34,51.9
273,37.805,1,Yes,yes,Is a small road present?,1.74,2.11,1.73,1.93,2.11,1.93,7.37,8.16,7.36,51.8
272,36.912,0,10,30,How many small roads are there?,1.75,2.38,1.75,1.94,2.15,1.94,7.40,8.68,7.39,51.8
284,38.808,0,10,0,What is the amount of circular nature reserves?,1.74,2.38,1.74,1.93,2.15,1.93,7.38,8.68,7.36,51.8
292,38.107,1,1,1,What is the number of square water areas at the bottom of a  road?,1.76,2.11,1.75,1.94,2.11,1.93,7.38,8.16,7.37,51.9
290,35.314,1,Yes,yes,Are there less water areas than forests?,1.77,2.11,1.77,1.95,2.11,1.95,7.41,8.20,7.42,51.9
293,36.318,0,Yes,no,Are there more medium forests than water areas?,1.77,2.11,1.77,1.95,2.11,1.95,7.42,8.16,7.41,51.9
295,38.640,1,1,1,How many medium forests are there?,1.78,2.38,1.77,1.95,2.11,1.94,7.42,8.52,7.40,51.9
288,37.641,1,Yes,yes,Is there a nature reserve next to a  road?,1.78,2.38,1.78,1.95,2.11,1.95,7.44,8.48,7.43,51.9
291,37.229,1,Yes,yes,Are there more water areas than rectangular roads?,1.79,2.38,1.78,1.95,2.11,1.95,7.45,8.48,7.44,51.8
299,40.471,1,Yes,yes,Is a square forest present?,1.77,2.38,1.76,1.94,2.11,1.93,7.41,8.52,7.38,51.9
296,36.642,1,Yes,yes,Is a forest on the right of the  circular water area present?,1.79,2.38,1.78,1.95,2.11,1.95,7.42,8.48,7.42,51.8
294,40.852,1,Yes,yes,Are there more roads than large forests in the image?,1.77,2.38,1.76,1.94,2.11,1.93,7.41,8.48,7.38,51.9
302,36.286,0,1,7,How many commercial buildings are there?,1.79,2.38,1.79,1.96,2.11,1.96,7.46,8.52,7.45,52.0
297,37.777,1,No,no,Is the number of water areas equal to the number of circular roads?,1.79,2.38,1.78,1.95,2.11,1.95,7.44,8.52,7.42,51.9
298,38.910,1,Yes,yes,Are there less rectangular nature reserves than roads?,1.77,2.38,1.77,1.94,2.11,1.94,7.42,8.52,7.41,51.9
289,37.856,0,Yes,no,Is a circular grass area present?,1.79,2.38,1.78,1.95,2.11,1.95,7.44,8.52,7.43,51.8
303,38.866,0,1,164,What is the amount of residential buildings in the image?,1.78,2.38,1.77,1.95,2.11,1.94,7.42,8.52,7.41,51.9
301,37.862,1,No,no,Is a rectangular road present?,1.78,2.38,1.78,1.95,2.11,1.95,7.44,8.52,7.43,51.8
300,40.786,1,Rural,rural,Is it a rural or an urban area,1.77,2.38,1.76,1.94,2.11,1.94,7.41,8.48,7.39,51.8
311,35.813,1,Yes,yes,Is a water area present?,1.71,2.03,1.71,1.94,2.11,1.93,7.34,8.20,7.33,51.8
316,37.086,0,Yes,no,Is there a medium road?,1.71,2.07,1.70,1.93,2.11,1.93,7.32,8.20,7.31,51.7
310,35.873,1,Yes,yes,Is there a commercial building?,1.71,2.07,1.71,1.94,2.07,1.93,7.34,8.16,7.33,51.8
314,37.062,0,No,yes,Is there a circular orchard?,1.70,2.03,1.70,1.93,2.11,1.93,7.32,8.20,7.31,51.7
318,36.741,0,1,0,How many large residential buildings are there?,1.71,2.07,1.70,1.93,2.11,1.93,7.33,8.20,7.32,51.8
305,37.086,1,Yes,yes,Is a building present?,1.70,2.07,1.70,1.93,2.11,1.93,7.32,8.20,7.31,51.7
312,35.157,1,Yes,yes,Is a grass area present?,1.71,2.07,1.71,1.94,2.11,1.94,7.35,8.20,7.34,51.7
308,37.058,0,No,yes,Is a residential building present?,1.70,2.07,1.70,1.93,2.11,1.93,7.32,8.20,7.31,51.7
309,36.808,0,No,yes,Is a road present in the image?,1.71,2.07,1.70,1.93,2.11,1.93,7.33,8.16,7.32,51.8
317,37.054,0,No,yes,Is there a circular water area?,1.70,2.03,1.70,1.93,2.11,1.93,7.32,8.20,7.31,51.7
306,35.282,0,1,187,How many roads are there in the image?,1.71,2.03,1.71,1.94,2.11,1.94,7.34,8.16,7.34,51.7
319,35.741,0,1,191,How many buildings are there?,1.71,2.07,1.70,1.94,2.11,1.93,7.34,8.16,7.33,51.8
307,36.543,1,10,10,What is the number of orchards in the image?,1.72,2.58,1.72,1.94,2.19,1.94,7.36,8.84,7.35,51.7
315,36.446,0,100,79,What is the number of farmlands?,1.74,2.70,1.73,1.95,2.31,1.94,7.40,9.34,7.39,51.8
313,37.116,0,1000,25,What is the amount of water areas?,1.75,2.70,1.74,1.95,2.34,1.95,7.42,9.34,7.40,51.8
304,38.359,0,1000,152,What is the amount of forests?,1.74,2.70,1.74,1.94,2.34,1.94,7.39,9.34,7.38,51.9
324,24.045,1,No,no,Is the number of water areas equal to the number of buildings?,1.65,2.07,1.65,1.90,2.11,1.89,7.19,7.92,7.18,51.7
330,38.540,0,Yes,no,Are there more roads than buildings?,1.75,2.07,1.74,1.95,2.15,1.94,7.39,8.28,7.37,51.8
321,41.280,1,No,no,Is the number of roads equal to the number of commercial buildings?,1.75,2.07,1.74,1.94,2.15,1.93,7.38,8.28,7.35,51.9
334,37.736,1,No,no,Is there a circular road?,1.76,2.07,1.75,1.95,2.15,1.95,7.40,8.28,7.38,51.8
335,38.902,0,10,3,What is the number of residential areas?,1.77,2.42,1.76,1.96,2.15,1.95,7.42,8.40,7.40,51.8
331,39.709,0,1,0,How many circular commercial buildings are there?,1.77,2.42,1.76,1.95,2.19,1.95,7.41,8.40,7.39,51.8
325,38.527,0,Yes,no,Are there less buildings than grass areas?,1.78,2.42,1.76,1.96,2.15,1.95,7.43,8.40,7.41,51.8
327,38.765,1,No,no,Is the number of residential buildings equal to the number of roads?,1.77,2.38,1.76,1.96,2.15,1.95,7.43,8.40,7.41,51.8
323,39.645,0,1,0,What is the number of square commercial buildings?,1.77,2.42,1.76,1.95,2.15,1.95,7.41,8.40,7.39,51.9
328,38.587,1,Yes,yes,Is a small road present?,1.78,2.38,1.77,1.96,2.19,1.95,7.44,8.40,7.41,51.8
329,39.726,0,1,164,How many residential buildings at the top of a  road are there?,1.77,2.38,1.76,1.95,2.19,1.95,7.42,8.40,7.40,51.9
322,38.734,0,No,yes,Is a large water area present?,1.77,2.42,1.76,1.96,2.15,1.95,7.43,8.40,7.41,51.8
326,39.573,1,Yes,yes,Is there a forest?,1.77,2.42,1.76,1.95,2.15,1.95,7.42,8.40,7.40,52.0
320,38.537,0,Yes,no,Are there less roads than commercial buildings in the image?,1.78,2.38,1.77,1.96,2.19,1.95,7.43,8.40,7.41,51.9
333,40.128,0,100,101,What is the amount of rectangular residential buildings?,1.78,2.62,1.77,1.95,2.19,1.95,7.42,8.76,7.40,51.8
332,40.310,0,1000,114,What is the amount of grass areas?,1.78,2.66,1.77,1.95,2.23,1.95,7.42,8.88,7.40,51.8
343,36.593,1,Yes,yes,Is a medium building present in the image?,1.74,2.11,1.74,1.94,2.11,1.94,7.37,8.16,7.36,51.8
346,34.848,0,Yes,no,Are there less buildings than water areas?,1.75,2.11,1.75,1.95,2.11,1.95,7.38,8.16,7.38,51.8
350,38.000,1,Yes,yes,Are there less residential buildings than roads?,1.72,2.11,1.71,1.92,2.11,1.92,7.30,8.16,7.29,51.8
347,37.372,1,Yes,yes,Are there more grass areas than water areas?,1.73,2.11,1.73,1.94,2.11,1.93,7.36,8.16,7.35,51.9
339,38.254,0,Yes,no,Is a large residential building present in the image?,1.71,2.11,1.70,1.91,2.11,1.90,7.24,8.16,7.24,51.8
351,40.028,0,Yes,no,Is a small farmland present?,1.72,2.11,1.71,1.93,2.11,1.92,7.33,8.16,7.32,51.8
348,37.178,1,Yes,yes,Are there less water areas than farmlands?,1.74,2.11,1.73,1.94,2.11,1.94,7.36,8.16,7.35,51.8
342,38.318,1,Yes,yes,Are there less commercial buildings than water areas?,1.70,2.11,1.70,1.90,2.11,1.90,7.23,8.16,7.22,51.8
341,37.368,0,1,0,How many large roads are there?,1.73,2.11,1.73,1.94,2.11,1.94,7.36,8.16,7.35,51.8
349,37.390,1,Yes,yes,Is a orchard present?,1.74,2.11,1.73,1.94,2.11,1.93,7.36,8.16,7.35,51.8
336,37.371,1,Yes,yes,Is a farmland present?,1.74,2.11,1.73,1.94,2.11,1.93,7.36,8.16,7.35,51.8
345,36.685,0,1,3,What is the number of square residential buildings?,1.74,2.11,1.73,1.94,2.11,1.94,7.37,8.16,7.36,51.8
340,40.168,0,10,23,What is the amount of rectangular forests?,1.72,2.11,1.71,1.93,2.11,1.92,7.33,8.20,7.32,51.8
338,38.281,0,No,yes,Is there a residential building at the top of a  road?,1.70,2.11,1.70,1.91,2.11,1.90,7.24,8.16,7.24,51.8
344,37.213,0,10,14,What is the number of small grass areas in the image?,1.74,2.19,1.73,1.94,2.11,1.94,7.37,8.32,7.36,51.8
337,37.658,0,100,8,What is the amount of medium water areas?,1.74,2.31,1.74,1.94,2.11,1.94,7.38,8.40,7.37,51.8
366,40.529,1,No,no,Is there a square road?,1.70,2.03,1.69,1.93,2.11,1.92,7.30,7.96,7.30,51.8
358,35.701,1,Yes,yes,Are there less forests than buildings?,1.73,2.03,1.72,1.95,2.11,1.94,7.37,7.96,7.36,51.8
354,35.220,0,1,2,How many medium commercial buildings are there?,1.73,2.03,1.72,1.95,2.11,1.95,7.38,7.96,7.37,51.8
363,36.938,1,Yes,yes,Are there more roads than grass areas?,1.72,2.03,1.71,1.94,2.11,1.94,7.35,7.96,7.34,51.8
361,36.685,0,Yes,no,Is there a large commercial building?,1.72,2.03,1.72,1.94,2.11,1.94,7.35,7.96,7.34,51.8
359,35.870,0,Yes,no,Are there more water areas than roads?,1.73,2.03,1.72,1.95,2.11,1.94,7.37,7.96,7.35,51.8
355,39.546,1,Yes,yes,Are there more commercial buildings than rectangular roads in the image?,1.70,2.03,1.70,1.93,2.11,1.93,7.32,7.96,7.31,51.8
364,36.973,1,Yes,yes,Is there a building on the right of a  water area?,1.72,2.03,1.72,1.94,2.11,1.94,7.35,8.00,7.34,51.8
362,36.791,1,Yes,yes,Are there more buildings than water areas?,1.72,2.03,1.72,1.94,2.11,1.94,7.36,7.96,7.35,51.8
356,38.010,0,Yes,no,Are there more circular water areas than buildings in the image?,1.71,2.03,1.70,1.93,2.11,1.92,7.30,7.96,7.30,51.8
357,37.827,1,No,no,Is the number of residential buildings equal to the number of water areas?,1.71,2.03,1.71,1.93,2.11,1.93,7.32,7.96,7.32,51.8
352,37.906,1,Yes,yes,Is a small commercial building present?,1.71,2.03,1.71,1.93,2.11,1.93,7.32,7.96,7.32,51.7
360,35.770,0,No,yes,Is a circular building present?,1.73,2.03,1.72,1.95,2.11,1.94,7.37,8.00,7.36,51.8
353,39.852,1,No,no,Are there more commercial buildings than farmlands in the image?,1.71,2.07,1.70,1.93,2.11,1.93,7.32,8.04,7.31,51.8
367,35.768,0,10,163,How many small residential buildings are there?,1.74,2.42,1.73,1.95,2.15,1.95,7.39,8.68,7.38,51.8
365,35.916,0,100,9,What is the amount of rectangular water areas?,1.74,2.50,1.74,1.95,2.19,1.95,7.40,8.84,7.38,51.8
379,39.522,0,Yes,no,Is a square commercial building present?,1.72,2.15,1.72,1.93,2.11,1.93,7.35,8.16,7.34,51.8
376,38.145,0,Yes,no,Are there less residential buildings than square water areas?,1.74,2.23,1.74,1.94,2.11,1.94,7.38,8.12,7.37,51.8
369,41.168,0,1,0,What is the number of large commercial buildings?,1.73,2.23,1.72,1.93,2.11,1.92,7.35,8.16,7.34,51.8
375,37.996,0,Yes,no,Are there less residential buildings than water areas in the image?,1.75,2.23,1.74,1.94,2.11,1.94,7.39,8.16,7.37,51.8
368,37.642,1,Yes,yes,Are there more residential buildings than water areas?,1.75,2.23,1.74,1.94,2.11,1.94,7.39,8.16,7.38,51.8
370,40.694,1,No,no,Is the number of buildings equal to the number of grass areas?,1.73,2.23,1.73,1.93,2.11,1.93,7.35,8.16,7.34,51.8
374,38.218,1,No,no,Is the number of commercial buildings equal to the number of square grass areas?,1.74,2.23,1.74,1.94,2.11,1.94,7.38,8.16,7.37,51.8
381,37.357,1,Yes,yes,Are there more buildings than forests?,1.75,2.23,1.75,1.94,2.11,1.94,7.39,8.12,7.38,51.8
371,40.700,1,Yes,yes,Is there a small water area?,1.73,2.23,1.73,1.93,2.11,1.93,7.35,8.16,7.34,51.9
382,39.808,1,No,no,Is the number of small water areas equal to the number of commercial buildings?,1.74,2.23,1.73,1.93,2.11,1.93,7.36,8.16,7.35,51.8
377,39.101,0,Yes,no,Is a circular commercial building present?,1.74,2.23,1.73,1.94,2.11,1.93,7.37,8.16,7.36,51.9
378,38.328,0,10,2,What is the amount of rectangular commercial buildings?,1.76,2.54,1.76,1.94,2.19,1.94,7.41,8.80,7.40,51.9
380,39.870,0,100,14,What is the amount of small water areas?,1.77,2.66,1.76,1.94,2.27,1.94,7.41,9.04,7.40,51.9
373,38.974,0,100,1,What is the amount of medium orchards?,1.77,2.66,1.76,1.94,2.23,1.94,7.41,9.04,7.41,51.9
372,39.831,0,100,3,What is the amount of large water areas?,1.77,2.66,1.76,1.94,2.23,1.94,7.41,9.08,7.40,51.9
383,40.234,0,1000,26,How many small forests are there?,1.77,2.66,1.76,1.94,2.27,1.94,7.42,9.20,7.41,51.9
386,30.258,0,Yes,no,Are there less residential buildings than forests?,1.78,1.95,1.77,1.96,2.11,1.96,7.44,8.04,7.43,51.9
391,34.223,1,Yes,yes,Are there less square commercial buildings than grass areas?,1.80,2.11,1.79,1.97,2.15,1.97,7.49,8.20,7.47,51.9
390,35.275,0,Yes,no,Are there more residential buildings than roads?,1.79,2.11,1.78,1.96,2.15,1.96,7.47,8.20,7.46,51.9
395,34.670,0,1,118,What is the number of rectangular buildings?,1.79,2.11,1.79,1.97,2.15,1.96,7.48,8.20,7.47,51.9
392,33.669,1,No,no,Is the number of water areas equal to the number of circular commercial buildings?,1.80,2.11,1.80,1.97,2.15,1.97,7.49,8.20,7.48,51.8
393,34.207,0,Yes,no,Are there more commercial buildings than roads?,1.80,2.11,1.79,1.97,2.15,1.97,7.49,8.16,7.47,51.9
384,38.115,0,Yes,no,Are there less grass areas than water areas in the image?,1.77,2.11,1.76,1.95,2.15,1.95,7.43,8.20,7.41,51.9
385,34.391,0,Yes,no,Are there less commercial buildings than circular water areas?,1.79,2.11,1.79,1.97,2.15,1.97,7.48,8.24,7.47,51.8
388,37.564,1,Yes,yes,Is a medium water area next to a  farmland present?,1.77,2.11,1.76,1.96,2.15,1.95,7.44,8.16,7.42,51.9
394,34.259,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,1.80,2.11,1.79,1.97,2.15,1.97,7.48,8.20,7.47,51.9
389,36.618,1,Yes,yes,Are there more residential buildings than grass areas?,1.76,2.11,1.76,1.94,2.15,1.94,7.38,8.20,7.38,51.9
396,34.659,1,Yes,yes,Are there more residential buildings than circular water areas?,1.79,2.11,1.79,1.97,2.15,1.96,7.48,8.20,7.47,51.9
397,33.725,1,No,no,Is the number of forests equal to the number of water areas?,1.80,2.11,1.80,1.97,2.15,1.97,7.50,8.20,7.49,51.9
398,38.624,0,1,3,How many medium buildings are there?,1.76,2.11,1.76,1.95,2.15,1.95,7.41,8.20,7.41,51.9
399,33.671,1,No,no,Is the number of square roads equal to the number of rectangular water areas?,1.81,2.38,1.81,1.98,2.15,1.97,7.52,8.44,7.50,51.9
387,35.114,0,0,164,What is the amount of residential buildings on the left of a  road?,1.80,2.46,1.79,1.97,2.15,1.97,7.49,8.56,7.47,51.9
403,35.428,0,Yes,no,Is there a medium water area?,1.81,2.11,1.81,1.97,2.11,1.96,7.51,8.16,7.50,52.0
410,35.598,0,1,5,What is the number of forests?,1.81,2.11,1.81,1.97,2.11,1.96,7.51,8.20,7.50,51.9
413,36.198,1,Yes,yes,Is there a nature reserve?,1.80,2.11,1.80,1.96,2.11,1.96,7.49,8.20,7.49,51.9
414,38.296,0,Yes,no,Is there a water area on the left of a  road?,1.78,2.11,1.78,1.94,2.11,1.94,7.42,8.20,7.42,51.9
407,39.132,1,Yes,yes,Is a water area present in the image?,1.81,2.38,1.80,1.96,2.15,1.95,7.49,8.64,7.47,52.0
405,40.428,1,Yes,yes,Is a road present?,1.79,2.38,1.79,1.95,2.15,1.95,7.46,8.64,7.45,52.0
404,35.978,0,2,1,What is the number of water areas?,1.83,2.42,1.82,1.97,2.15,1.97,7.55,8.68,7.53,52.0
409,38.707,1,Yes,yes,Is there a farmland?,1.80,2.38,1.80,1.96,2.15,1.95,7.49,8.64,7.48,52.0
415,36.300,1,Yes,yes,Are there less forests than roads?,1.83,2.42,1.82,1.97,2.15,1.97,7.54,8.68,7.53,52.0
402,35.948,1,Yes,yes,Is there a forest?,1.83,2.38,1.83,1.98,2.15,1.97,7.55,8.68,7.53,51.9
412,40.804,1,Yes,yes,Is there a grass area?,1.79,2.38,1.79,1.95,2.15,1.95,7.46,8.68,7.45,52.0
406,35.404,0,10,1,How many orchards are there?,1.86,2.62,1.85,1.99,2.31,1.99,7.61,9.18,7.60,52.0
411,41.102,0,10,4,How many grass areas are there?,1.81,2.62,1.80,1.96,2.31,1.95,7.50,9.18,7.48,52.0
